id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name,dataset_split,med42-70b_response,med42-70b_answer,med42-70b_response_parsed,correct_answer,med42-70b_accuracy,med42-70b_bert_scores,med42-70b_bart_scores,med42-70b_alignscore,med42-70b_rougeL,med42-70b_meteor,correct_accuracy
e7278113-c555-4128-a8df-cbd10ca7833f,"A patient is administered 200 mg of a drug. 75 mg of the drug is eliminated from the body in 90 minutes. If the drug follows first order kinetics, how much drug will remain after 6 hours?",12.5 mg,25 mg,30 mg,50 mg,2,single,Answer- C. 30 mgDrug remains in the body at the end of 4th 90 minutes (6 hours) : 48.7 -18.3 = 30.4 (Approx. 30 mg),Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""For a drug following first-order kinetics, elimination rate is directly proportional to the drug's plasma concentration. Here, we're given 75 mg eliminated in 90 minutes from an initial 200 mg dose, which allows us to estimate the half-life (t1/2). Using first-order kinetics formulas or graphically through a semilog plot, we calculate t1/2 ≈ 90 minutes. After 6 hours (equivalent to 4 half-lives, since 6 hr = 360 min ÷ 90 min/t1/2 = 4), the remaining amount would be 1/2^4 of the initial dose, i.e., 200 mg × (1/2)^4 = 12.5 mg. Thus, option A (12.5 mg) is correct.""
}",A,"For a drug following first-order kinetics, elimination rate is directly proportional to the drug's plasma concentration. Here, we're given 75 mg eliminated in 90 minutes from an initial 200 mg dose, which allows us to estimate the half-life (t1/2). Using first-order kinetics formulas or graphically through a semilog plot, we calculate t1/2 ≈ 90 minutes. After 6 hours (equivalent to 4 half-lives, since 6 hr = 360 min ÷ 90 min/t1/2 = 4), the remaining amount would be 1/2^4 of the initial dose, i.e., 200 mg × (1/2)^4 = 12.5 mg. Thus, option A (12.5 mg) is correct.",C,0,-0.02745869569480419,-4.6278228759765625,0.05239420011639595,0.11851851851851852,0.23939448155216284,1
a5d733b4-18d3-468c-8aaa-bbcb66cbb07e,Adverse effects of salbutamol are all except,Tremors,Tachycardia,Hypoglycemia,Hypokalemia,2,multi,Salbutamol is a beta 2 agonist. Adverse effects of beta 2 agonists: Tremors Tachycardia Tolerance Hypokalemia (by enhancing potassium uptake into muscles) Hypoxia Hyperglycemia (by stimulating glycogenolysis and gluconeogenesis) Note: Tolerance occurs to only long acting beta 2 agonists .,Pharmacology,AIIMS 2018,validation,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Salbutamol, a selective β2-agonist, is a medication used for bronchial asthma and COPD to relax airway smooth muscle. Its common adverse effects include tremors (peripheral nervous system stimulation) and tachycardia (cardiac β2-receptor stimulation). Hypokalemia (low potassium) can also occur due to increased uptake of potassium into cells, driven by salbutamol's β2-mediated activation of Na+/K+-ATPase. However, hypoglycemia (low blood sugar) is not typically associated with salbutamol use; in fact, it might slightly elevate blood glucose via glycogenolysis in liver and muscle (though clinically insignificant). Therefore, option C, hypoglycemia, is the correct answer as it is not an adverse effect of salbutamol.""",C,"{
    ""Correct answer"": ""C"",
    ""Reasoning"": ""Salbutamol, a selective β2-agonist, is a medication used for bronchial asthma and COPD to relax airway smooth muscle. Its common adverse effects include tremors (peripheral nervous system stimulation) and tachycardia (cardiac β2-receptor stimulation). Hypokalemia (low potassium) can also occur due to increased uptake of potassium into cells, driven by salbutamol's β2-mediated activation of Na+/K+-ATPase. However, hypoglycemia (low blood sugar) is not typically associated with salbutamol use; in fact, it might slightly elevate blood glucose via glycogenolysis in liver and muscle (though clinically insignificant). Therefore, option C, hypoglycemia, is the correct answer as it is not an adverse effect of salbutamol.""",C,1,0.10098030418157578,-4.364773750305176,0.2111547440290451,0.20134228187919462,0.2393617021276596,1
100d2a31-8f28-4500-99c9-67690fe15625,Ganglionic transmission is mediated by:,Presynaptic alpha-receptors,Postsynaptic beta-receptors,Postsynaptic dopaminergic receptors,Postsynaptic nicotinic receptors,3,single,"Ans: D .Postsynaptic nicotinic receptors(Ref: Goodman Gilman 13/e p108, 12Ie p255; Katzung 13Ie p108, 12/e p98).Ganglionic transmission is mediated by nicotinic receptors present post-synaptically.Nicotinic acetylcholine (ACh) receptor mediates neurotransmission post-synaptically at the neuromuscular junction and peripheral autonomic ganglia.In CNS, controls release of neurotransmitters from presynaptic sites.The receptor is called the nicotinic acetylcholine receptor - Due to both alkaloid nicotine & neurotransmitter ACh can stimulate the receptor.",Pharmacology,,validation,"{
    ""Correct answer"": ""D"",
    ""Reasoning"": ""Ganglionic transmission, occurring in autonomic ganglia, involves the release of acetylcholine (ACh) from preganglionic neurons and its binding to postsynaptic nicotinic acetylcholine receptors. This is a fast, excitatory response leading to depolarization and subsequent generation of action potentials in postganglionic neurons. Neither alpha- nor beta-adrenergic receptors (options A and B) are involved, as these belong to the sympathetic effector end, not ganglionic transmission. Dopaminergic receptors (option C) play a role in certain specific areas of CNS, such as basal ganglia, but not in ganglionic transmission.""
}",D,"Ganglionic transmission, occurring in autonomic ganglia, involves the release of acetylcholine (ACh) from preganglionic neurons and its binding to postsynaptic nicotinic acetylcholine receptors. This is a fast, excitatory response leading to depolarization and subsequent generation of action potentials in postganglionic neurons. Neither alpha- nor beta-adrenergic receptors (options A and B) are involved, as these belong to the sympathetic effector end, not ganglionic transmission. Dopaminergic receptors (option C) play a role in certain specific areas of CNS, such as basal ganglia, but not in ganglionic transmission.",D,1,0.040570538491010666,-3.506554365158081,0.05409341678023338,0.16352201257861634,0.19403625988922607,1
6e09a527-f1c4-4c9b-973b-aa93392f3f75,"One of the many mechanisms of adverse events is its increased binding to secondary targets, usually proteins. With respect to the primary target, the secondary target:",Should be present in the same tissue as the primary target,Should have similar binding sites,Should have absolutely identical secondary structure,Should have a similar primary structure,1,multi,Ans. b. Should have similar binding sites (Ref: vvww'plosone'org)Secondary site compared to the primary site has the same sequence of binding site.,Pharmacology,,validation,"{
  ""Correct answer"": ""B"",
  ""Reasoning"": ""In pharmacology, when a drug exhibits off-target effects by binding to secondary targets (non-intended proteins), it's often due to similarity in binding sites rather than tissue localization (A) or identical secondary (C) or primary structures (D) between targets. This similarity in binding sites allows the drug to interact with unintended proteins, leading to adverse events. Option B correctly captures this concept, emphasizing the importance of shared binding site characteristics for off-target binding.""
}",B,"In pharmacology, when a drug exhibits off-target effects by binding to secondary targets (non-intended proteins), it's often due to similarity in binding sites rather than tissue localization (A) or identical secondary (C) or primary structures (D) between targets. This similarity in binding sites allows the drug to interact with unintended proteins, leading to adverse events. Option B correctly captures this concept, emphasizing the importance of shared binding site characteristics for off-target binding.",B,1,0.02594045177102089,-5.167288780212402,0.04897519573569298,0.198019801980198,0.2578796561604585,1
c1069842-8261-4a97-b1bb-5faeaacc6435,"Patient is a known case of epilepsy, taking levetiracetam 1 gm BD. He is now seizure free from 2 years but he developed agitation and anger issues interfering with day to day activities as a result of the drug intake. What should be the next best step?",Stop levetiracetam and sta on a different antiepileptic,Discontinue the drug as he is seizure free,Slowly taper the drug over next 6 months,Continue levetiracetam since a 5-year seizure free interval is needed,2,multi,"Answer- C. Slowly taper the drug over next 6 monthsStopping or switching an antiepileptic is based on seizure free period & compliance or adverse effects of the drug.Withdrawal of therapy should be gradual over 2-3 monlhs, in the question 6 months. Anti-epileptic drug therapy shouldnever he stopped abruptly. Even if new drug is to be added/replaced, the previous drug should be gradually stoppedotherwise it can lead to breakthrough seizures.",Pharmacology,,validation,"{
  ""Correct answer"": ""A"",
  ""Reasoning"": ""Option A is correct because the patient is experiencing significant behavioral side effects (agitation and anger issues) from levetiracetam despite being seizure-free. In this case, switching to a different antiepileptic drug (AED) that maintains seizure control but potentially has a more favorable psychiatric side effect profile is appropriate. Discontinuing levetiracetam outright (Option B) without substituting another AED could lead to seizure recurrence. Gradually tapering the medication (Option C) might be considered in weaning off a drug with concern for withdrawal seizures, but in this scenario, it doesn't address the pressing behavioral issues. Lastly, Option D is incorrect as the 5-year seizure-free interval is a guideline for potentially discontinuing AEDs, not for continuing therapy despite significant side effects.""
}",A,"Option A is correct because the patient is experiencing significant behavioral side effects (agitation and anger issues) from levetiracetam despite being seizure-free. In this case, switching to a different antiepileptic drug (AED) that maintains seizure control but potentially has a more favorable psychiatric side effect profile is appropriate. Discontinuing levetiracetam outright (Option B) without substituting another AED could lead to seizure recurrence. Gradually tapering the medication (Option C) might be considered in weaning off a drug with concern for withdrawal seizures, but in this scenario, it doesn't address the pressing behavioral issues. Lastly, Option D is incorrect as the 5-year seizure-free interval is a guideline for potentially discontinuing AEDs, not for continuing therapy despite significant side effects.",C,0,0.055138472467660904,-4.444245338439941,0.05767226219177246,0.13471502590673576,0.19886372060336674,1
bb46d4ce-440a-4cea-ab6f-75ce99cdd3aa,Dapsone is used for treatment of bacterial and fungal infections as well as for immunomodulatory actions. What is mechanism of dapsone for these indication?,Inhibition of cell wall synthesis,Inhibition of ergosterol in cell membranes,Inhibition of protein synthesis,Competition with PABA in folic acid synthesis,3,multi,"Sulfonamides (including Dapsone and PAS) : Competitively inhibit folic acid synthase enzyme as these are PABA analogues. Trimethoprim, Pyrimethamine : Inhibit Dihydro folate reductase enzyme (DHFRase). Inhibition of ergosterol in cell membrane (in fungus and leishmania): Amphotericin B.",Pharmacology,AIIMS 2018,validation,"{
  ""Correct answer"": ""D"",
  ""Reasoning"": ""Dapsone, a sulfone antibiotic, exerts its antibacterial effect primarily against Mycobacterium leprae (for leprosy) and some other susceptible bacteria by competing with para-aminobenzoic acid (PABA) in the folic acid synthesis pathway. This competition prevents the bacterial cell from synthesizing folate, an essential nutrient for growth and replication. Dapsone does not affect cell wall synthesis, ergosterol in membranes (a characteristic of azole antifungals), or protein synthesis. Its primary mode of action is folate pathway inhibition, making option D correct.""
}",D,"Dapsone, a sulfone antibiotic, exerts its antibacterial effect primarily against Mycobacterium leprae (for leprosy) and some other susceptible bacteria by competing with para-aminobenzoic acid (PABA) in the folic acid synthesis pathway. This competition prevents the bacterial cell from synthesizing folate, an essential nutrient for growth and replication. Dapsone does not affect cell wall synthesis, ergosterol in membranes (a characteristic of azole antifungals), or protein synthesis. Its primary mode of action is folate pathway inhibition, making option D correct.",D,1,-0.03438596799969673,-4.786367416381836,0.08659215271472931,0.1391304347826087,0.2853532710280374,1
6d426ea7-e119-4b5f-be99-1e36084c332c,All are topical hemostatic agents except?,Bone wax & patty,HemCon bandage,Quikclot,Fixclot,3,multi,"Ans. D. Fixclot Topical hemostatic agents are used when surgical hemostasis is inadequate or impractical. The majority of routine, elective operations are performed in patients with normal hemostasis and with minimal blood loss.The two main categories of topical hemostatic agents are physical agents, which promote hemostasis using a passive substrate, and biologically active agents, which enhance coagulation at the bleeding site",Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Bone wax is not a typical topical hemostatic agent for general skin or mucous membrane use in controlling bleeding at open wounds or lacerations. Instead, it's specifically designed for orthopedic and neurosurgical settings to control bone marrow bleeding from raw bony surfaces during surgical procedures—it does not mix with blood and only seals the bone pores mechanically. In contrast, HemCon bandage, Quikclot, and Fixclot are all designed for external use, promoting clot formation through various mechanisms (e.g., Quikclot: zeolite-based, absorbs water from blood, concentrating platelets and clotting factors; HemCon and Fixclot: chitosan-based, interact with red blood cells to enhance clotting).""
}",A,"Bone wax is not a typical topical hemostatic agent for general skin or mucous membrane use in controlling bleeding at open wounds or lacerations. Instead, it's specifically designed for orthopedic and neurosurgical settings to control bone marrow bleeding from raw bony surfaces during surgical procedures—it does not mix with blood and only seals the bone pores mechanically. In contrast, HemCon bandage, Quikclot, and Fixclot are all designed for external use, promoting clot formation through various mechanisms (e.g., Quikclot: zeolite-based, absorbs water from blood, concentrating platelets and clotting factors; HemCon and Fixclot: chitosan-based, interact with red blood cells to enhance clotting).",D,0,0.04938475787639618,-4.726081848144531,0.05231389403343201,0.15568862275449102,0.22120485981123456,1
1b18ac4d-8101-48f1-bcc9-b53391c550ab,Acetazolamide is given to a patient of angle closure glaucoma. It is a non- competitive inhibitor of carbonic anhydrase enzyme. Which of the following should be the effect of this drug?,Decrease in Vmax,Decrease in Km,Decrease in both Km and Vmax,No change in Vmax,0,multi,"Enzyme inhibition is of 3 types: Type of inhibition Km Vmax Competitive inhibition Increases No change Non competitive inhibition No change Decreases Uncompetitive inhibition Decreases Decreases In question non competitive inhibitor is given, so answer is decrease in Vmax.",Pharmacology,AIIMS 2018,validation,"{
  ""Correct answer"": ""A"",
  ""Reasoning"": ""Acetazolamide, as a non-competitive inhibitor of carbonic anhydrase, binds to an allosteric site distinct from the active site where substrate (water and CO2) binds. This binding induces a conformational change that reduces enzyme activity without affecting the Km (substrate affinity). Since it doesn't alter Km, option B and C are incorrect. Instead, it decreases Vmax (maximal reaction rate) by reducing the enzyme's catalytic efficiency without altering substrate binding. Hence, option A is correct.""
}",A,"Acetazolamide, as a non-competitive inhibitor of carbonic anhydrase, binds to an allosteric site distinct from the active site where substrate (water and CO2) binds. This binding induces a conformational change that reduces enzyme activity without affecting the Km (substrate affinity). Since it doesn't alter Km, option B and C are incorrect. Instead, it decreases Vmax (maximal reaction rate) by reducing the enzyme's catalytic efficiency without altering substrate binding. Hence, option A is correct.",A,1,-0.07068996131420135,-4.8731584548950195,0.05248738080263138,0.08695652173913043,0.10660980810234542,1
59ade17d-2139-4c4b-b0b5-ec6d6cf3c073,Propranolol is drug of choice for -,Ulcerated infantile hemangioma,Lymphangioma,Pyogenic granuloma,Capillary malformation,0,single,"Ans. A. Ulcerated infantile hemangiomaRef: <a href="" hemangiomas (IHs) are the most common benign pediatric soft-tissue tumors.</li>Ulceration--the most frequent complication of IH--tends to heal poorly and is associated with pain, bleeding, infection, and scarring.Mainstay treatment modalities include propranolol (b-blocker) and coicosteroids, whose effectiveness is countered by a need for long-term medication and risk of systemic adverse effects and ulcer recurrence.",Pharmacology,,validation,"{
  ""Correct answer"": ""A"",
  ""Reasoning"": ""Propranolol, a nonselective beta blocker, is the drug of choice for ulcerated infantile hemangioma (a type of vascular tumor common in young children). Its efficacy in this context stems from vasoconstriction and anti-angiogenic properties, which help shrink the hemangioma and promote healing of ulcerations. In contrast, lymphangioma (a malformation of lymphatic vessels) and pyogenic granuloma (a benign vascular tumor, not typically treated pharmacologically) are not indications for propranolol. Capillary malformation, such as port-wine stains, may be treated with laser therapy rather than pharmacologic agents like propranolol.""
}",A,"Propranolol, a nonselective beta blocker, is the drug of choice for ulcerated infantile hemangioma (a type of vascular tumor common in young children). Its efficacy in this context stems from vasoconstriction and anti-angiogenic properties, which help shrink the hemangioma and promote healing of ulcerations. In contrast, lymphangioma (a malformation of lymphatic vessels) and pyogenic granuloma (a benign vascular tumor, not typically treated pharmacologically) are not indications for propranolol. Capillary malformation, such as port-wine stains, may be treated with laser therapy rather than pharmacologic agents like propranolol.",A,1,0.07803784310817719,-3.8186347484588623,0.03496871516108513,0.12820512820512822,0.20375160089650204,1
8b72fc76-d0bf-4cd2-b7dc-05d030560c52,All are Gp lIbilIla inhibitors except:,Prasugrel,Abciximab,Tirofiban,Eptifibatide,0,multi,"Ans: A. Prasugrel(Ref Goodman Gilman 13/e p595, 12/e p870; Katzung 13/e p595, 12Ie p612; KDT 7/e p631)Prasugrel reduce platelet aggregation by inhibiting the ADP pathway of platelets. It irreversibly blocks the ADP receptor on platelets.Targets for platelet inhibitory drugs:Inhibition of prostaglandin synthesis (aspirin).Inhibition of ADP- induced platelet aggregation (clopidogrel, prasugrel, ticlopidine).Blockade of glycoprotein Ilb/IIIa receptors on platelets (abciximab, tirofiban, and eptifibatide). Dipyridamole & cilostazol - Additional antiplatelet drugs.",Pharmacology,,validation,"{
  ""Correct answer"": ""B"",
  ""Reasoning"": ""Abciximab is the exception here as it's not strictly a 'small molecule' Gp IIb/IIIa inhibitor; rather, it's a monoclonal antibody (chimeric, to be precise) targeting the same platelet receptor complex (Gp IIb/IIIa, aka αIIbβ3 integrin). In contrast, Prasugrel, Tirofiban, and Eptifibatide are all small molecule competitive antagonists at the Gp IIb/IIIa receptor, preventing platelet aggregation by blocking fibrinogen binding. Therefore, Abciximab's distinct mechanism as an antibody-based inhibitor sets it apart from the other options.""
}",B,"Abciximab is the exception here as it's not strictly a 'small molecule' Gp IIb/IIIa inhibitor; rather, it's a monoclonal antibody (chimeric, to be precise) targeting the same platelet receptor complex (Gp IIb/IIIa, aka αIIbβ3 integrin). In contrast, Prasugrel, Tirofiban, and Eptifibatide are all small molecule competitive antagonists at the Gp IIb/IIIa receptor, preventing platelet aggregation by blocking fibrinogen binding. Therefore, Abciximab's distinct mechanism as an antibody-based inhibitor sets it apart from the other options.",A,0,0.008562765084207058,-3.821045398712158,0.07170633226633072,0.11320754716981132,0.18940898345153667,1
45ea4d89-40f7-42af-8f94-b4dc1e9a5466,"While assessing the efficacy of a newly developed drug in comparison to placebo, the 95% confidence interval in clinical trials is used to check for:",Efficacy of the drug,Non-efficacy of the drug,Both efficacy and non-efficacy of the drug,Either efficacy or non-efficacy of the drug,0,multi,Answer- a (efficacy of the drug),Pharmacology,,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""In pharmacological clinical trials, a 95% confidence interval (CI) is employed to ascertain the range within which the true population parameter (in this case, treatment effect) likely lies, with 95% probability. Here, we're looking for whether the new drug demonstrates efficacy compared to placebo. If the 95% CI for the treatment effect (e.g., difference in response rates) excludes zero (no effect) and lies entirely in the positive range, it indicates statistically significant efficacy for the drug. Options B, C, and D are incorrect as the 95% CI, in this context, is specifically used to confirm the drug's efficacy rather than non-efficacy or ambiguous 'either/or' scenarios.""",A,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""In pharmacological clinical trials, a 95% confidence interval (CI) is employed to ascertain the range within which the true population parameter (in this case, treatment effect) likely lies, with 95% probability. Here, we're looking for whether the new drug demonstrates efficacy compared to placebo. If the 95% CI for the treatment effect (e.g., difference in response rates) excludes zero (no effect) and lies entirely in the positive range, it indicates statistically significant efficacy for the drug. Options B, C, and D are incorrect as the 95% CI, in this context, is specifically used to confirm the drug's efficacy rather than non-efficacy or ambiguous 'either/or' scenarios.""",A,1,0.03496586158871651,-5.450450420379639,0.003953912761062384,0.08333333333333333,0.19206706706706708,1
b57b3bed-fda6-48e7-9af4-f72d5a4687d9,Pegloticase is used in,Chronic gout,Paralytic ileus,Psoriatic ahritis,Rheumatoid ahritis,0,single,"Pegloticase - It is recombinant uricase, an enzyme which oxidises uric acid to highly soluble allantoin, that is easily excreted by kidney. Humans lack this enzyme. In this preparation, the enzyme has been coupled with methoxy polyethylene glycol (mPEG) which serves to prolong its sojourn in the body, permitting i.v. infusion of the drug to be given every 2 weeks. It is indicated only in rare cases of refractory symptomatic gout because it is immunogenic and carries high risk of infusion reactions, including anaphylaxis.",Pharmacology,AIIMS 2019,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""Pegloticase is a recombinant uricase enzyme (a urate-oxidizing agent) indicated for the treatment of chronic, refractory gout in adult patients. It works by breaking down uric acid into allantoin, a more soluble compound easily eliminated by the kidneys, thereby reducing serum urate levels and alleviating gout symptoms. Options B, C, and D are incorrect as pegloticase has no established role in paralytic ileus (a gastrointestinal motility disorder), psoriatic arthritis (an autoimmune joint condition), or rheumatoid arthritis (another autoimmune arthritis).""
}",A,"Pegloticase is a recombinant uricase enzyme (a urate-oxidizing agent) indicated for the treatment of chronic, refractory gout in adult patients. It works by breaking down uric acid into allantoin, a more soluble compound easily eliminated by the kidneys, thereby reducing serum urate levels and alleviating gout symptoms. Options B, C, and D are incorrect as pegloticase has no established role in paralytic ileus (a gastrointestinal motility disorder), psoriatic arthritis (an autoimmune joint condition), or rheumatoid arthritis (another autoimmune arthritis).",A,1,0.1076497733592987,-3.6548147201538086,0.10362682491540909,0.15853658536585366,0.2115695810061798,1
1f93c541-baaf-40f2-bf91-31be29732da2,Treatment of choice for anaphylactic shock is:,Adrenaline 0.5 mL of 1:1000 solution by intramuscular route,Adrenaline 1 mL of 1:10000 by intravenous route,Atropine 3 mg intravenously,Adenosine 12 mg intravenously,0,single,"DOC is adrenaline.Route is intramuscular > subcutaneous.Dose: 0.5 ml of 1:1000(1mg/ml solution).This dose is repeated once gain within 10 minutes.If it's still not improving; then intravenous 1:10,000 dose is given.",Pharmacology,AIIMS 2017,validation,"{
    ""Correct answer"": ""A"",
    ""Reasoning"": ""In anaphylactic shock, the treatment of choice is adrenaline (epinephrine) due to its rapid, multifaceted effects: it's a potent vasopressor, bronchodilator, and inhibits further histamine release. Here, the correct option is 0.5 mL of 1:1000 solution (equivalent to 0.5 mg) administered intramuscularly, allowing rapid absorption and systemic distribution. Intravenous use (Option B) may lead to cardiac arrhythmias if not carefully titrated, and is usually reserved for an intensive care setting. Atropine (Option C) has no role in anaphylaxis, as it's primarily an anticholinergic. Adenosine (Option D) is used to treat supraventricular tachycardias, not anaphylaxis.""
}",A,"In anaphylactic shock, the treatment of choice is adrenaline (epinephrine) due to its rapid, multifaceted effects: it's a potent vasopressor, bronchodilator, and inhibits further histamine release. Here, the correct option is 0.5 mL of 1:1000 solution (equivalent to 0.5 mg) administered intramuscularly, allowing rapid absorption and systemic distribution. Intravenous use (Option B) may lead to cardiac arrhythmias if not carefully titrated, and is usually reserved for an intensive care setting. Atropine (Option C) has no role in anaphylaxis, as it's primarily an anticholinergic. Adenosine (Option D) is used to treat supraventricular tachycardias, not anaphylaxis.",A,1,-0.02336237020790577,-4.164540767669678,0.193335622549057,0.20143884892086328,0.264634884572556,1
b8621196-05ba-414e-a112-0b48be3fcd7c,Which of the following diuretic can be given in mild to moderate hypeension?,Potassium sparing diuretic,Osmotic diuretic,Thiazide diuretic,Loop diuretic,2,single,"Ans: C. Thiazide diureticThiazide diuretics :Given in mild to moderate hypeension.Low-dose thiazide diuretics used alone or in combination with other antihypeensive drugs.Safe, efficacious, inexpensive & reduce clinical events. MOA:Inhibits Na/Cl- pump in DCT a Increases sodium excretion.In long term - Acts as vasodilators.Provide additive blood pressure-lowering effects (On combination with beta blockers, ACE-I, ARBs).Drug of Choicein HypeensionConditionDrug of ChoiceHypeensionThiazidesHypeension with BPHPrazosinHypeension with diabetes mellitusACE inhibitorsHypeension with ischemic hea disease (angina)Beta-blockersHypeension with chronic kidney diseaseACE inhibitorsHypeension in pregnancyAlpha-methyldopaHypeensive emergenciesNicardipine + EsmololHypeensive emergencies in cheese reactionPhentolamineHypeensive emergencies in clonidine withdrawalPhentolamineHypeensive emergencies in aoic dissectionNitroprusside + EsmololHypeensive emergencies in pregnancyLabetalol(Ref: Harrison 19/e p1623).",Pharmacology,,validation,"{
  ""Correct answer"": ""C"",
  ""Reasoning"": ""Thiazide diuretics (e.g., hydrochlorothiazide) are the appropriate choice for mild to moderate hypertension. They reduce blood pressure by decreasing peripheral resistance and, initially, by promoting diuresis through sodium-chloride transport inhibition in the distal convoluted tubule. In contrast, potassium-sparing diuretics (A) are better suited for hypertension with concurrent hypokalemia or when used in combination with other diuretics that cause potassium loss. Osmotic diuretics (B) are not typically used for hypertension treatment, as they increase intravascular volume initially and are more suitable for cerebral edema or acute glaucoma. Loop diuretics (D), such as furosemide, are more potent but reserved for severe hypertension or edema due to heart failure, as they may cause excessive diuresis and electrolyte imbalances.""
}",C,"Thiazide diuretics (e.g., hydrochlorothiazide) are the appropriate choice for mild to moderate hypertension. They reduce blood pressure by decreasing peripheral resistance and, initially, by promoting diuresis through sodium-chloride transport inhibition in the distal convoluted tubule. In contrast, potassium-sparing diuretics (A) are better suited for hypertension with concurrent hypokalemia or when used in combination with other diuretics that cause potassium loss. Osmotic diuretics (B) are not typically used for hypertension treatment, as they increase intravascular volume initially and are more suitable for cerebral edema or acute glaucoma. Loop diuretics (D), such as furosemide, are more potent but reserved for severe hypertension or edema due to heart failure, as they may cause excessive diuresis and electrolyte imbalances.",C,1,-0.13434387743473053,-4.01248836517334,0.20674379169940948,0.11353711790393012,0.13980263157894735,1
cafc0a38-bb29-4271-a180-95433a85392c,Prucalopride drug is ?,5HT4 agonist,5HT2b agonist,5HT2b antagonist,5HT2a agonist,0,single,"Ans. A. 5HT4 agonist* Prucalopride is a drug acting as a selective, high affinity 5-HT4 receptor agonist which targets the impaired motility associated with chronic constipation, thus normalizing bowel movements.* Approved for use in Europe in 2009.* Prucalopride, a first in class dihydro-benzofuran-carboxamide, is a selective, high affinity serotonin (5-HT4) receptor agonist with enterokinetic activities.* Prucalopride alters colonic motility patterns serotonin 5-HT4 receptor stimulation: it stimulates colonic mass movements, which provide the main propulsive force for defecation.* The observed effects are exeed highly selective action on 5-HT4 receptor.* Prucalopride has >150-fold higher affinity for 5-HT4 receptors than for other receptors.",Pharmacology,,validation,"{
  ""Correct answer"": ""A"",
  ""Reasoning"": ""Prucalopride is a selective 5-HT4 (serotonin type 4) receptor agonist. In the context of pharmacology, 5-HT4 agonists enhance gastrointestinal motility by stimulating the release of acetylcholine from enteric neurons. Prucalopride, marketed as Resolor, is specifically indicated for treating chronic constipation in adults, as it increases colonic contractions and accelerates stool transit. Options B, C, and D are incorrect, as they pertain to 5-HT2b, which is a different receptor subtype primarily involved in vascular and cardiac functions, rather than gastrointestinal motility.""
}",A,"Prucalopride is a selective 5-HT4 (serotonin type 4) receptor agonist. In the context of pharmacology, 5-HT4 agonists enhance gastrointestinal motility by stimulating the release of acetylcholine from enteric neurons. Prucalopride, marketed as Resolor, is specifically indicated for treating chronic constipation in adults, as it increases colonic contractions and accelerates stool transit. Options B, C, and D are incorrect, as they pertain to 5-HT2b, which is a different receptor subtype primarily involved in vascular and cardiac functions, rather than gastrointestinal motility.",A,1,0.13622233271598816,-3.603109836578369,0.3101308345794678,0.2094240837696335,0.2136371228452481,1
c3b4d610-571b-4e86-be27-d41b8b2efc65,Major determinant of loading dose of a drug is,Half life,Clearance,Volume of distribution,Bioavailability,2,single,LOADING DOSE = Vd * target plasma concentration MAINTENANCE DOSE = Clearance * target plasma concentration,Pharmacology,AIIMS 2018,validation,"{
  ""Correct answer"": ""C"",
  ""Reasoning"": ""The correct answer is option C, Volume of Distribution. A loading dose is intended to rapidly achieve therapeutic drug concentrations. The volume of distribution (Vd) determines how much drug needs to be administered in a single dose to attain desired plasma levels, considering the spread of drug into tissues and not just remaining in plasma. Half-life (A) and clearance (B) relate to drug elimination rates, not initial distribution. Bioavailability (D) addresses fraction absorbed, not the overall distribution in body compartments for loading dose calculation. Thus, volume of distribution is the primary determinant for loading dose calculations in pharmacology.""
}",C,"The correct answer is option C, Volume of Distribution. A loading dose is intended to rapidly achieve therapeutic drug concentrations. The volume of distribution (Vd) determines how much drug needs to be administered in a single dose to attain desired plasma levels, considering the spread of drug into tissues and not just remaining in plasma. Half-life (A) and clearance (B) relate to drug elimination rates, not initial distribution. Bioavailability (D) addresses fraction absorbed, not the overall distribution in body compartments for loading dose calculation. Thus, volume of distribution is the primary determinant for loading dose calculations in pharmacology.",C,1,-0.1851056069135666,-5.126282691955566,0.03616824001073837,0.0900900900900901,0.15325670498084293,1
